"sound.files","meanfreq","sd","median","Q25","Q75","IQR","skew","kurt","sp.ent","sfm","mode","centroid","meanfun","minfun","maxfun","meandom","mindom","maxdom","dfrange","modindx","label"
"431607127.wav",0.226621471382313,0.0461024913878878,0.237463414634146,0.216975609756098,0.259317073170732,0.0423414634146341,1.67205548742889,4.7433340242772,0.883209512760833,0.247331121193258,0.278048780487805,0.226621471382313,0.138536338528488,0.0122324159021407,0.275862068965517,0.45703125,0.2265625,1.57421875,1.34765625,0.230349531116795,"male"
"431607733.wav",0.201950172884521,0.0487571458342911,0.196943303204601,0.164732949876746,0.24594905505341,0.0812161051766639,1.69136972509879,7.29443047885714,0.912580042829848,0.315045498491222,0.163352506162695,0.201950172884521,0.158580342374629,0.0869565217391304,0.205128205128205,0.603515625,0.2265625,1.25390625,1.02734375,0.267934093789607,"male"
"431608049.wav",0.204962373653133,0.0363286164378272,0.203621203097082,0.184609886837403,0.229303156640858,0.0446932698034545,2.32779048073979,9.63746081032179,0.886793737830919,0.19252976467387,0.209458010720667,0.204962373653133,0.18793796344199,0.0575539568345324,0.25,0.458629261363636,0.2734375,0.71875,0.4453125,0.289473684210526,"male"
"431608225.wav",0.20567746989706,0.0355214290493698,0.209119170984456,0.186528497409326,0.228186528497409,0.0416580310880829,2.15656981820751,7.91709178523961,0.877573248376845,0.188773191065788,0.229430051813471,0.20567746989706,0.194861807948196,0.0264026402640264,0.235294117647059,0.421657986111111,0.23046875,0.6015625,0.37109375,0.268730650154799,"male"
"431608789.wav",0.201413443003307,0.0353925923527179,0.201120263591433,0.179439868204283,0.225568369028007,0.0461285008237232,1.86139584353914,6.57948244706653,0.891049519325216,0.176977652045984,0.218956617243273,0.201413443003307,0.178876191804414,0.0390243902439024,0.266666666666667,0.645670572916667,0.15625,1.7265625,1.5703125,0.195160560832203,"male"
"431611059.wav",0.210909280027692,0.0375429090443234,0.216985743380855,0.192179226069246,0.230529531568228,0.0383503054989817,2.38734647415853,9.25053483475519,0.885200841003847,0.228786707313895,0.222403258655804,0.210909280027692,0.163467202098536,0.0251572327044025,0.258064516129032,0.509765625,0.2890625,0.7109375,0.421875,0.316743827160494,"male"
"431613549.wav",0.21667932328078,0.0499048661637084,0.231640759930915,0.206977547495682,0.250984455958549,0.044006908462867,2.09346541219383,6.9990103532801,0.883573364064427,0.230569030556242,0.235751295336788,0.21667932328078,0.126654675226955,0.08,0.266666666666667,1.07760416666667,0.23828125,2.9609375,2.72265625,0.321487694514954,"male"
"431613855.wav",0.203202808263939,0.0552853269560013,0.199313893653516,0.156569468267581,0.261509433962264,0.104939965694683,2.43621704131744,11.8797674803631,0.901548970420105,0.282318265750904,0.27663807890223,0.203202808263939,0.152540281226878,0.10958904109589,0.216216216216216,0.58515625,0.2734375,1.5234375,1.25,0.329326923076923,"male"
"431614073.wav",0.230849855975913,0.0411839975586275,0.238539944903581,0.217906336088154,0.25763085399449,0.0397245179063361,1.95895434063181,6.2422238755498,0.869367515067582,0.252094440222777,0.238347107438017,0.230849855975913,0.236627626880916,0.0816326530612245,0.275862068965517,0.680859375,0.44921875,2,1.55078125,0.162004507490388,"male"
"431614091.wav",0.186559542328844,0.0463499774449447,0.176564705882353,0.155043137254902,0.219607843137255,0.0645647058823529,1.83904458108188,6.81964095723477,0.906683334631944,0.249859741389475,0.165364705882353,0.186559542328844,0.153859148345656,0.0952380952380952,0.186046511627907,0.44140625,0.3203125,0.63671875,0.31640625,0.296296296296296,"male"
"431614165.wav",0.197647084493131,0.0476009939686481,0.195711835334477,0.173138936535163,0.221166380789022,0.0480274442538594,2.23001650084215,9.11972014913339,0.897356941520282,0.330958120475397,0.194991423670669,0.197647084493131,0.182561130944511,0.125,0.216216216216216,0.550537109375,0.31640625,0.70703125,0.390625,0.365333333333333,"male"
"431614289.wav",0.232294901198328,0.0376223593938103,0.239437086092715,0.225529801324503,0.254503311258278,0.0289735099337748,2.39439010820193,8.61859797221016,0.852363673403503,0.193093277128555,0.245927152317881,0.232294901198328,0.231433775598663,0.156862745098039,0.275862068965517,0.528076171875,0.23828125,1.0546875,0.81640625,0.233492822966507,"male"
"431614529.wav",0.212889159847195,0.0427829409907574,0.220895975702354,0.18496583143508,0.246621108580106,0.0616552771450266,1.27359211408714,4.01159324410962,0.904573082604379,0.229705348538736,0.224297646165528,0.212889159847195,0.179298303289894,0.0842105263157895,0.275862068965517,0.712316176470588,0.2109375,1.4921875,1.28125,0.365243902439024,"male"
"431615477.wav",0.230446602200777,0.03704552994096,0.23832953682612,0.213242217160213,0.257463933181473,0.0442217160212604,2.00542447126551,6.95235666234134,0.870057753674807,0.128520092285234,0.253424449506454,0.230446602200777,0.196325936315164,0.0298507462686567,0.266666666666667,0.952392578125,0.203125,2.5234375,2.3203125,0.253086419753086,"male"
"431615889.wav",0.211034687239633,0.05761065092098,0.230915371329879,0.155474956822107,0.261381692573402,0.105906735751295,2.19528553720721,8.4253629310073,0.904102846174559,0.297996501028583,0.267910189982729,0.211034687239633,0.125059201223522,0.0296296296296296,0.275862068965517,0.612060546875,0.1640625,1.734375,1.5703125,0.233830845771144,"male"
"431615919.wav",0.229087288401865,0.0434134102583926,0.241157446808511,0.204697872340426,0.262842553191489,0.0581446808510639,2.06079458977396,7.26739668760028,0.87950033004645,0.213326440849219,0.273804255319149,0.229087288401865,0.211369149632507,0.0963855421686747,0.275862068965517,0.51708984375,0.265625,0.8203125,0.5546875,0.292018779342723,"male"
"431616051.wav",0.195985378808855,0.0541130136858508,0.18290879211175,0.15760065735415,0.249860312243221,0.0922596548890715,1.75238448351673,6.44782137717751,0.910354998818317,0.31986570323694,0.170944946589975,0.195985378808855,0.133493446333738,0.0174672489082969,0.173913043478261,0.482177734375,0.328125,0.98828125,0.66015625,0.207889546351085,"male"
"431616119.wav",0.207534863678035,0.0458448680921017,0.207030303030303,0.178936026936027,0.24643771043771,0.0675016835016835,1.61505246178346,5.779918573909,0.905385971334608,0.232074444003667,0.273589225589226,0.207534863678035,0.167846737064442,0.0689655172413793,0.216216216216216,0.509251644736842,0.35546875,0.78515625,0.4296875,0.429946524064171,"male"
"431616379.wav",0.173707744324184,0.0745417933004707,0.18013816925734,0.130328151986183,0.236234887737478,0.105906735751295,1.24627251812907,5.33292191972007,0.959198422638204,0.698244285688718,0,0.173707744324184,0.164652690783108,0.0396039603960396,0.25,0.48486328125,0.265625,0.9140625,0.6484375,0.34578313253012,"male"
"431616543.wav",0.215810438876492,0.0490421652073312,0.228836545324768,0.189264810849393,0.252619557458958,0.0633547466095646,1.85039411532365,6.70239307930016,0.900602158613412,0.267878845154502,0.246024268379729,0.215810438876492,0.112780130771018,0.0555555555555556,0.25,0.447574013157895,0.19921875,0.96484375,0.765625,0.247165532879819,"male"
"431618013.wav",0.203249884287838,0.0559788862214806,0.205739910313901,0.155874439461883,0.259013452914798,0.103139013452915,1.68867020647566,6.52401585527021,0.916339717413514,0.272053213509091,0.265291479820628,0.203249884287838,0.129708710782134,0.0634920634920635,0.210526315789474,0.489103618421053,0.2890625,0.65625,0.3671875,0.285904255319149,"male"
"431618015.wav",0.218221805025613,0.0328288654070634,0.220425531914894,0.19977304964539,0.237503546099291,0.0377304964539007,2.15004341189009,8.32862107872501,0.871027886156473,0.10548023068855,0.222014184397163,0.218221805025613,0.204409940906983,0.0695652173913043,0.275862068965517,0.597861842105263,0.171875,1.18359375,1.01171875,0.195409695409695,"male"
"431618493.wav",0.228599149786885,0.032323517536025,0.237647058823529,0.198930481283422,0.253903743315508,0.0549732620320856,1.59199846515317,4.78115385911774,0.859886297338412,0.0496080174933007,0.251978609625668,0.228599149786885,0.212843687163953,0.16,0.266666666666667,0.477864583333333,0.16796875,0.93359375,0.765625,0.308523409363746,"male"
"431618747.wav",0.207817967880446,0.0403753539602283,0.206924101198402,0.185113182423435,0.237496671105193,0.0523834886817577,1.77117986845608,6.48238897275623,0.897210665793717,0.270245333056266,0.200026631158455,0.207817967880446,0.182931311393633,0.0625,0.25,0.797902960526316,0.35546875,1.6171875,1.26171875,0.278819887087962,"male"
"431619369.wav",0.215815987383753,0.0532746549774868,0.237743300423131,0.166854724964739,0.260451339915374,0.0935966149506347,1.53223528321664,4.42394898246502,0.89905399569315,0.314015494026096,0.264203102961918,0.215815987383753,0.12942851425773,0.0425531914893617,0.235294117647059,0.711979166666667,0.25390625,2.984375,2.73046875,0.092274678111588,"male"
"431620449.wav",0.183747247852403,0.0356189717598622,0.181345291479821,0.165022421524664,0.197488789237668,0.0324663677130045,2.8324999218701,12.6957289864336,0.873980713087803,0.241770679617396,0.194260089686099,0.183747247852403,0.172022681928622,0.123076923076923,0.195121951219512,0.5908203125,0.30859375,1.46875,1.16015625,0.220272904483431,"male"
"431620475.wav",0.212579444597228,0.0530596060633943,0.22465564738292,0.169504132231405,0.259173553719008,0.0896694214876033,2.00485035588736,8.56534533829073,0.909646232627355,0.317165675232111,0.272286501377411,0.212579444597228,0.153185264861853,0.073394495412844,0.25,0.438116776315789,0.2578125,0.64453125,0.38671875,0.317884729649436,"male"
"431620501.wav",0.208911907058402,0.0556676399992942,0.219109311740891,0.161619433198381,0.264291497975709,0.102672064777328,2.11844033459019,8.30723607047287,0.906425307026871,0.275474091272214,0.275789473684211,0.208911907058402,0.141342757099014,0.0394088669950739,0.173913043478261,0.85844494047619,0.26953125,2.48046875,2.2109375,0.273479635484471,"male"
"431620565.wav",0.19850370639768,0.045168085193296,0.19374613003096,0.167956656346749,0.229071207430341,0.0611145510835913,1.45613435765021,4.96047007691046,0.906799762313131,0.29308926011017,0.17922600619195,0.19850370639768,0.162691838514931,0.0392156862745098,0.216216216216216,0.491970486111111,0.3203125,0.7578125,0.4375,0.32563025210084,"male"
"431620633.wav",0.18606921680246,0.0566069322285306,0.182869379014989,0.154289793004996,0.235231977159172,0.0809421841541756,1.41886811506773,5.29900643912983,0.940274549253545,0.479044550042313,0.171277658815132,0.18606921680246,0.147741116297132,0.0645161290322581,0.222222222222222,1.08614309210526,0.37890625,2.78515625,2.40625,0.283910533910534,"male"
"431620889.wav",0.213892564379263,0.0366725497658499,0.215851393188854,0.192012383900929,0.239256965944272,0.0472445820433437,2.02295013498925,7.5755612703035,0.879109420172986,0.100701655575467,0.222569659442724,0.213892564379263,0.203382187759187,0.140350877192982,0.266666666666667,0.4765625,0.3359375,0.703125,0.3671875,0.263454317897372,"male"
"431621377.wav",0.191885632261011,0.05652931106552,0.1936,0.141485714285714,0.247085714285714,0.1056,0.855937026196891,3.27307209085153,0.927576217360372,0.281350936252939,0.256457142857143,0.191885632261011,0.148339273974684,0.0266666666666667,0.275862068965517,0.428538602941176,0.1328125,0.73046875,0.59765625,0.311274509803922,"male"
"431621395.wav",0.207641595785451,0.0397551182314943,0.213250173250173,0.180651420651421,0.234012474012474,0.0533610533610533,1.81855931389919,7.71393228470026,0.89759238260653,0.182223286525775,0.218683298683299,0.207641595785451,0.192529010509766,0.125,0.258064516129032,0.49921875,0.2265625,1.015625,0.7890625,0.254038561750912,"male"
"431621405.wav",0.211677776521784,0.0503332665443411,0.225019305019305,0.17034749034749,0.254671814671815,0.0843243243243243,2.02488273368734,8.0881177372552,0.907059365438332,0.220939328374602,0.253127413127413,0.211677776521784,0.153584589846157,0.0512820512820513,0.258064516129032,0.47796875,0.2265625,0.83203125,0.60546875,0.243817204301075,"male"
"431622029.wav",0.20246127628932,0.0395969263488908,0.201580756013746,0.178969072164948,0.230126002290951,0.0511569301260023,1.83865439649384,6.6761387894453,0.900347008991445,0.207174562584404,0.188591065292096,0.20246127628932,0.187688848615065,0.0476190476190476,0.242424242424242,0.447102864583333,0.19140625,1.1640625,0.97265625,0.289680460974332,"male"
"431622229.wav",0.209132838190184,0.0449799772916852,0.20804469273743,0.184754810676598,0.241415270018622,0.0566604593420236,1.67069949890781,6.36610637676934,0.905295824047523,0.293101636968556,0.197442582247052,0.209132838190184,0.173638362695085,0.0249221183800623,0.275862068965517,0.575994318181818,0.2890625,1.46875,1.1796875,0.314411857458215,"male"
"431622393.wav",0.207160805527579,0.0492273664799766,0.219039735099338,0.18612582781457,0.237350993377483,0.0512251655629139,1.98465707562804,7.37581430681452,0.909680490929524,0.41895471344195,0.231092715231788,0.207160805527579,0.182010277585801,0.10958904109589,0.235294117647059,0.385986328125,0.2265625,0.62890625,0.40234375,0.282847896440129,"male"
"431622769.wav",0.186724067864921,0.0442308742901269,0.183507109004739,0.163791469194313,0.216113744075829,0.0523222748815166,2.57381554664208,11.5833117407182,0.905369529496533,0.399902274440141,0.18085308056872,0.186724067864921,0.181003969920861,0.10958904109589,0.25,0.5833984375,0.32421875,1.45703125,1.1328125,0.190018148820327,"male"
"431624081.wav",0.215679710045592,0.0400227446970035,0.216599605522682,0.197822485207101,0.24487573964497,0.0470532544378698,2.55320939162442,12.3252673570498,0.892083345514018,0.225351415386294,0.206879684418146,0.215679710045592,0.216123914047449,0.0149532710280374,0.275862068965517,0.415326286764706,0.19921875,0.828125,0.62890625,0.368400621118012,"male"
"431624617.wav",0.198270256682811,0.050155670371234,0.195732155997057,0.168741721854305,0.231994113318617,0.063252391464312,2.07883424992092,7.96123552115584,0.902818001850385,0.37404042295956,0.28,0.198270256682811,0.163660506983629,0.112676056338028,0.205128205128205,0.3203125,0.265625,0.41796875,0.15234375,0.360482654600302,"male"
"431625167.wav",0.229728353638861,0.0455710991169831,0.242489626556017,0.220414937759336,0.260746887966805,0.0403319502074689,2.01992170889646,6.60527612234657,0.871319747433702,0.186480096831574,0.238340248962656,0.229728353638861,0.13099983255523,0.062992125984252,0.275862068965517,0.515455163043478,0.203125,1.26953125,1.06640625,0.192141192141192,"male"
"431625497.wav",0.204050130480416,0.0463944649443481,0.205232198142415,0.172074303405573,0.244458204334365,0.0723839009287926,1.29993031256873,4.09234017217386,0.907981503488397,0.271751254170012,0.252910216718266,0.204050130480416,0.142462298731855,0.0248447204968944,0.235294117647059,0.455422794117647,0.17578125,0.69140625,0.515625,0.303977272727273,"male"
"431625883.wav",0.215253287307016,0.0382514184024753,0.22156368221942,0.193846153846154,0.240807061790668,0.0469609079445145,2.07681731489215,8.0303207818918,0.889988209675589,0.214389869603641,0.234274905422446,0.215253287307016,0.185024553720079,0.0588235294117647,0.266666666666667,0.452302631578947,0.1953125,0.83203125,0.63671875,0.226272103933598,"male"
"431626133.wav",0.209017224351963,0.0455536905341636,0.205013698630137,0.181232876712329,0.246246575342466,0.065013698630137,1.27434469416384,3.96201106323765,0.907448018649818,0.273079827556534,0.198876712328767,0.209017224351963,0.178692464570241,0.0898876404494382,0.266666666666667,0.6671875,0.3359375,1.33203125,0.99609375,0.269762641898865,"male"
"431626465.wav",0.194974175969885,0.0433555218798801,0.186532663316583,0.167035175879397,0.226331658291457,0.0592964824120603,1.90891385853765,7.0891796173567,0.897977617925317,0.220370146618706,0.171859296482412,0.194974175969885,0.15556707499612,0.0336134453781513,0.242424242424242,0.530427631578947,0.15234375,1.44140625,1.2890625,0.368855218855219,"male"
"431627225.wav",0.203760514212239,0.0581840661043497,0.220033333333333,0.1533,0.250366666666667,0.0970666666666667,1.72370560213692,6.86065988188702,0.919196448504956,0.372576514184066,0.246866666666667,0.203760514212239,0.117124631899719,0.0808080808080808,0.166666666666667,0.36474609375,0.24609375,0.72265625,0.4765625,0.181420765027322,"male"
"431627403.wav",0.195814549109995,0.0350205180958949,0.196350257542311,0.178425312729948,0.212626931567329,0.0342016188373804,2.56258344045626,10.642030465268,0.875704989207073,0.161267425502964,0.187696835908756,0.195814549109995,0.185030262071019,0.131147540983607,0.216216216216216,0.491102430555556,0.19921875,0.82421875,0.625,0.335661764705882,"male"
"431627995.wav",0.209449673078008,0.0380448695637468,0.209385964912281,0.190964912280702,0.232719298245614,0.0417543859649123,2.13907046642281,8.25944833977188,0.886592204923553,0.247372838278848,0.204473684210526,0.209449673078008,0.197459661149496,0.0672268907563025,0.275862068965517,0.576388888888889,0.20703125,0.90234375,0.6953125,0.259480337078652,"male"
"431628741.wav",0.224825246450213,0.044509013472694,0.239420289855072,0.195684380032206,0.260386473429952,0.0647020933977456,2.45236210605452,10.4588899485201,0.883928838448444,0.199390254478978,0.261964573268921,0.224825246450213,0.164473567459787,0.0296296296296296,0.258064516129032,0.417279411764706,0.26171875,0.734375,0.47265625,0.382747933884298,"male"
"431628993.wav",0.218199149754987,0.0483237024140839,0.224382371198014,0.186666666666667,0.260707635009311,0.0740409683426443,1.87777635803233,6.88820850159561,0.904315486734586,0.280101403432792,0.262271880819367,0.218199149754987,0.139490379319818,0.0101651842439644,0.266666666666667,0.455965909090909,0.26171875,0.83984375,0.578125,0.261904761904762,"male"
"431629093.wav",0.20527020851059,0.0385999453098721,0.20740119760479,0.182754491017964,0.231209580838323,0.0484550898203593,1.64961250424248,5.42531764814157,0.8981572808845,0.231513792127808,0.191473053892216,0.20527020851059,0.207372399685958,0.0930232558139535,0.266666666666667,0.487215909090909,0.16796875,0.70703125,0.5390625,0.320220841959972,"male"
"431629413.wav",0.194581397601517,0.0378084351960182,0.19004914004914,0.171646191646192,0.208108108108108,0.0364619164619165,2.39110933906563,9.49383698891148,0.870370046069578,0.182123793214292,0.190565110565111,0.194581397601517,0.179272243953308,0.0579710144927536,0.235294117647059,0.631036931818182,0.1796875,1.56640625,1.38671875,0.298591549295775,"male"
"431629483.wav",0.181069301970793,0.0401047189007205,0.171260273972603,0.155917808219178,0.205972602739726,0.0500547945205479,2.52628110481402,10.8338437884802,0.885630635975515,0.221570558095855,0.155342465753425,0.181069301970793,0.17982691788952,0.145454545454545,0.235294117647059,0.436810661764706,0.2734375,0.6875,0.4140625,0.323270440251572,"male"
"431629673.wav",0.201506989369412,0.045550329391078,0.193357400722022,0.171119133574007,0.246209386281588,0.0750902527075812,1.58084212060096,5.11709703831566,0.904971739737892,0.236400000763228,0.169241877256318,0.201506989369412,0.14736282716331,0.10126582278481,0.19047619047619,0.465460526315789,0.26953125,0.68359375,0.4140625,0.370699223085461,"male"
"431630083.wav",0.198803360702422,0.0468193364503038,0.192265193370166,0.167734806629834,0.235359116022099,0.0676243093922652,1.44795109279209,4.81476255952234,0.909202103021403,0.279107919996263,0.185414364640884,0.198803360702422,0.18197560199855,0.0919540229885057,0.25,0.44384765625,0.21875,0.6484375,0.4296875,0.264242424242424,"male"
"431630203.wav",0.211061439301748,0.0393604169947471,0.216307237813885,0.188734613490891,0.232299359921221,0.0435647464303299,2.74609789402623,13.3891144164757,0.893447839970234,0.20106125310648,0.215755785327425,0.211061439301748,0.189755919011641,0.049079754601227,0.266666666666667,0.559291294642857,0.32421875,2.375,2.05078125,0.129594356261023,"male"
"431630207.wav",0.202433408130267,0.0464483477961994,0.20411214953271,0.17107476635514,0.240584112149533,0.0695093457943925,1.09209733199521,3.65532054276259,0.91998437751212,0.331174800216816,0.199042056074766,0.202433408130267,0.181572744337207,0.1,0.258064516129032,0.479910714285714,0.28125,0.76953125,0.48828125,0.256842105263158,"male"
"431630669.wav",0.186176568812082,0.0533868664302781,0.17696,0.145376,0.236768,0.091392,1.04359703804265,3.42403982589368,0.922490257495707,0.372524222366858,0.163072,0.186176568812082,0.150099539582571,0.0529801324503311,0.266666666666667,0.486443014705882,0.19140625,0.76171875,0.5703125,0.29708904109589,"male"
"431630877.wav",0.204170196033031,0.0511688003671957,0.212903225806452,0.166267281105991,0.250506912442396,0.0842396313364056,1.72149126630014,6.42559050743345,0.914972660465613,0.345941510905725,0.258617511520737,0.204170196033031,0.143221024716741,0.0132890365448505,0.258064516129032,0.515997023809524,0.21484375,0.7890625,0.57421875,0.279591836734694,"male"
"431632345.wav",0.209145351318495,0.0456982625803886,0.215211912943872,0.173997709049255,0.248568155784651,0.0745704467353952,1.05588928087233,3.35425860742907,0.913235125060177,0.179239294851615,0.257548682703322,0.209145351318495,0.168192358492224,0.0695652173913043,0.235294117647059,0.451349431818182,0.16015625,1.1015625,0.94140625,0.155394190871369,"male"
"431632347.wav",0.202420851262379,0.0448712885841212,0.212616822429907,0.172056074766355,0.237694704049844,0.0656386292834891,1.69872119889769,7.13917195153609,0.910432365731055,0.245783016831598,0.224392523364486,0.202420851262379,0.163677515843557,0.0747663551401869,0.242424242424242,0.446461397058824,0.171875,0.69921875,0.52734375,0.294444444444444,"male"
"431632859.wav",0.222796491126419,0.0474221258024736,0.238948598130841,0.194953271028037,0.258247663551402,0.0632943925233645,1.85313632629418,6.1370336127063,0.893311514641833,0.221551674166616,0.240747663551402,0.222796491126419,0.146872672581252,0.0175054704595186,0.25,0.474524456521739,0.18359375,0.76171875,0.578125,0.3252457002457,"male"
"431633363.wav",0.220665403931517,0.0561056017175164,0.247708649468892,0.174522003034901,0.260242792109256,0.0857207890743551,3.17489691288309,15.5728034882064,0.88354471255269,0.305692939047429,0.254294385432473,0.220665403931517,0.132754168351793,0.0601503759398496,0.235294117647059,0.327205882352941,0.14453125,1.296875,1.15234375,0.139936440677966,"male"
"431634715.wav",0.234357787155477,0.0344400053206213,0.24150506512301,0.216517124939701,0.2605499276411,0.0440328027013989,2.14946662318223,8.12297814921135,0.865574430358765,0.154827694079128,0.261360347322721,0.234357787155477,0.218417044540082,0.150943396226415,0.275862068965517,0.439453125,0.234375,0.796875,0.5625,0.182971014492754,"male"
"431635787.wav",0.212028893354167,0.0497973923096534,0.222482671707624,0.175551354757404,0.254946439823567,0.0793950850661626,1.4787716641234,5.20773002714718,0.920308737908888,0.310379648578733,0.254417139256459,0.212028893354167,0.14743653932484,0.00860215053763441,0.275862068965517,0.490141369047619,0.18359375,1.3046875,1.12109375,0.161411149825784,"male"
"431636161.wav",0.194537247042876,0.0466623969549395,0.186498194945848,0.163417569193742,0.234849578820698,0.0714320096269555,1.80872104682151,6.94357410061863,0.908117753609028,0.22785205829293,0.173694344163658,0.194537247042876,0.167780763569894,0.00891861761426979,0.266666666666667,0.428267045454545,0.14453125,0.953125,0.80859375,0.250517598343685,"male"
"431636227.wav",0.211296003159434,0.0337076522063494,0.21296442687747,0.195731225296443,0.22703557312253,0.031304347826087,2.70682999103319,11.2374149822113,0.872231317307136,0.180379017850559,0.223399209486166,0.211296003159434,0.189297566565773,0.111111111111111,0.258064516129032,0.427309782608696,0.22265625,0.75,0.52734375,0.384832451499118,"male"
"431636511.wav",0.191872753860688,0.0439819058158209,0.186666666666667,0.159882629107981,0.227910798122066,0.0680281690140845,1.35369721140634,4.98157704350728,0.914196226653133,0.252619201834939,0.171384976525822,0.191872753860688,0.167722929456231,0.0707964601769911,0.242424242424242,0.552989130434783,0.1484375,1.4453125,1.296875,0.296960569550931,"male"
"431636513.wav",0.210618554810657,0.0508623098805956,0.227452054794521,0.168958904109589,0.247205479452055,0.0782465753424657,2.08545611535988,8.19811093447688,0.897486393490788,0.256528231868832,0.228794520547945,0.210618554810657,0.12290552990665,0.0338983050847458,0.266666666666667,0.471484375,0.2265625,0.625,0.3984375,0.202270381836945,"male"
"431636811.wav",0.185147449850836,0.0540125000938089,0.184490500863558,0.159343696027634,0.218583765112263,0.0592400690846287,1.90822564860054,6.97307510500537,0.92608361110892,0.524970319063242,0.158618307426598,0.185147449850836,0.154524087726516,0.0898876404494382,0.266666666666667,0.616145833333333,0.18359375,0.796875,0.61328125,0.290718835304823,"male"
"431637813.wav",0.20187789340969,0.0384420356698726,0.204022038567493,0.186666666666667,0.220798898071625,0.0341322314049587,2.42914722782088,9.31095831943945,0.884029587852835,0.290888472878454,0.208264462809917,0.20187789340969,0.184730743840161,0.0888888888888889,0.266666666666667,0.456825657894737,0.375,0.57421875,0.19921875,0.409457900807382,"male"
"431638027.wav",0.20807448396644,0.0388086416706227,0.210047393364929,0.185781990521327,0.235450236966825,0.0496682464454976,2.00979896972393,8.49673550480883,0.892960110725708,0.263677768253103,0.212322274881517,0.20807448396644,0.201108440289539,0.0761904761904762,0.258064516129032,0.632401315789474,0.37109375,1.65234375,1.28125,0.187948350071736,"male"
"431638509.wav",0.207037644882968,0.0416477901393314,0.2146484375,0.19126953125,0.2332421875,0.04197265625,2.06418365620632,7.14303941819697,0.895491975841306,0.343138043745305,0.23337890625,0.207037644882968,0.192165158289794,0.0184757505773672,0.258064516129032,0.537905092592593,0,0.9765625,0.9765625,0.24208,"male"
