"sound.files","meanfreq","sd","median","Q25","Q75","IQR","skew","kurt","sp.ent","sfm","mode","centroid","meanfun","minfun","maxfun","meandom","mindom","maxdom","dfrange","modindx","label"
"401088377_.wav",0.212579665718085,0.0525135806526266,0.222032085561497,0.171978609625668,0.260106951871658,0.0881283422459893,1.83360329357493,6.58189312135321,0.905203487112331,0.273662749572356,0.276791443850267,0.212579665718085,0.151620960425999,0.0833333333333333,0.205128205128205,0.508091517857143,0.21875,0.72265625,0.50390625,0.485986881335719,"male"
"401090935_.wav",0.197803045319514,0.0516549818447345,0.186029106029106,0.156673596673597,0.247567567567568,0.0908939708939709,1.79640974623361,6.62062403491468,0.917378702225019,0.235956890270643,0.27991683991684,0.197803045319514,0.132297081030865,0.0329218106995885,0.19047619047619,0.673611111111111,0.15625,2.2265625,2.0703125,0.224265028521281,"male"
"401091563_.wav",0.213617487738905,0.0518890360706434,0.23313475177305,0.166808510638298,0.255971631205674,0.0891631205673759,1.91482799412329,6.9013785068773,0.902589447257318,0.304733111901445,0.252198581560284,0.213617487738905,0.150405814549931,0.0740740740740741,0.258064516129032,0.373560855263158,0.1640625,0.66796875,0.50390625,0.207149009474591,"male"
"401098069_.wav",0.207026760056533,0.0568671735120224,0.234784110535406,0.152815198618307,0.255094991364421,0.102279792746114,2.29237572427837,9.34919156749766,0.895754116485987,0.251163856355833,0.245423143350605,0.207026760056533,0.133019882841423,0.0352422907488987,0.181818181818182,0.420572916666667,0.24609375,0.73046875,0.484375,0.376099706744868,"male"
"401099857_.wav",0.180852961901949,0.0522985913855021,0.159901396877568,0.148167625308135,0.226392769104355,0.0782251437962202,2.80570955823184,11.5539833822436,0.877461422213141,0.265482249456946,0.154379622021364,0.180852961901949,0.14256930791235,0.0610687022900763,0.177777777777778,0.548095703125,0.3984375,1.23046875,0.83203125,0.253521126760563,"male"
"401100829_.wav",0.233055189459572,0.0494330292208115,0.261818181818182,0.194224598930481,0.268021390374332,0.0737967914438502,5.3559804177338,36.4607609942193,0.831659697167293,0.173985985755874,0.267807486631016,0.233055189459572,0.141115399225352,0.0300751879699248,0.242424242424242,0.706801470588235,0.359375,1.9140625,1.5546875,0.257621440536013,"male"
"401101547_.wav",0.202554503308614,0.0597536282470454,0.202833226014166,0.147662588538313,0.263412749517064,0.115750160978751,2.54037273572989,11.0082193128568,0.897312239792588,0.294827415710548,0.140991629104958,0.202554503308614,0.126014713522221,0.00938967136150235,0.210526315789474,0.43452380952381,0.140625,0.74609375,0.60546875,0.368387096774194,"male"
"401101947_.wav",0.195275973201476,0.0514179280587988,0.190814814814815,0.154424242424242,0.244740740740741,0.0903164983164983,1.02976112916244,3.48341349081328,0.921103971512286,0.243980398812577,0.175164983164983,0.195275973201476,0.150716898403538,0.0207792207792208,0.216216216216216,0.3234375,0.15234375,0.78515625,0.6328125,0.307992202729045,"male"
"401103359_.wav",0.193323078689828,0.0521282210936151,0.188078291814947,0.157188612099644,0.240142348754448,0.0829537366548043,1.04477145450161,3.77475519784164,0.929162006585055,0.389985926907764,0.247366548042705,0.193323078689828,0.131183473034174,0.0816326530612245,0.177777777777778,0.47265625,0.31640625,1.2109375,0.89453125,0.256970104131676,"male"
"401104193_.wav",0.213871318394736,0.0541854383482978,0.233045013239188,0.171015004413063,0.257263901147396,0.0862488967343336,1.74631786164261,6.29680456935674,0.909537303039419,0.29734654579569,0.276045895851721,0.213871318394736,0.146384002046007,0.0606060606060606,0.266666666666667,0.5453125,0.28515625,0.828125,0.54296875,0.273895169578623,"male"
"401104367_.wav",0.206130054443483,0.0475202012731594,0.2163,0.185733333333333,0.2401,0.0543666666666666,1.80120554097157,6.29977607906791,0.909012629266777,0.301043091154004,0.199033333333333,0.206130054443483,0.12619062944904,0.0200501253132832,0.235294117647059,0.50537109375,0.32421875,1.30078125,0.9765625,0.273066666666667,"male"
"401106427_.wav",0.200397132565088,0.0533858071443563,0.191761786600496,0.159384615384615,0.251652605459057,0.0922679900744417,1.63045354500047,5.68497183429166,0.915418010076913,0.304995175696718,0.170779156327543,0.200397132565088,0.146226071769241,0.0655737704918033,0.205128205128205,0.51125,0.171875,0.921875,0.75,0.254528985507246,"male"
"401106679_.wav",0.21591546670631,0.0534460476508793,0.234427083333333,0.165520833333333,0.262864583333333,0.09734375,2.22823765592797,8.899046444313,0.900933452112816,0.244283639347879,0.277994791666667,0.21591546670631,0.120766847273217,0.0529801324503311,0.163265306122449,0.492598684210526,0.41015625,0.62109375,0.2109375,0.306712962962963,"male"
"401108131_.wav",0.203388573899,0.0502199307959832,0.216053736356003,0.173736356003359,0.240503778337531,0.066767422334173,1.75775583766974,6.61930861462154,0.917587562752765,0.365427740224333,0.230629722921914,0.203388573899,0.115722928780263,0.0293040293040293,0.19047619047619,0.47216796875,0.203125,0.87890625,0.67578125,0.233911368015414,"male"
"401108651_.wav",0.215362100145944,0.0465150699789571,0.226829787234043,0.174106382978723,0.253787234042553,0.0796808510638298,1.62646416930553,5.76813879914778,0.903385669123749,0.22741216001515,0.26063829787234,0.215362100145944,0.137740788893666,0.00811359026369168,0.266666666666667,0.3984375,0.23046875,0.59375,0.36328125,0.326788218793829,"male"
"401109761_.wav",0.201190370518197,0.0484619060711147,0.201656976744186,0.165436046511628,0.244389534883721,0.078953488372093,0.890305213752502,2.96336503340192,0.919739449546096,0.211012624716509,0.167470930232558,0.201190370518197,0.139031791529875,0.0384615384615385,0.228571428571429,0.466681985294118,0.23046875,0.69921875,0.46875,0.272395833333333,"male"
"401110827_.wav",0.209582626044923,0.0525316749837501,0.226257521058965,0.162238267148014,0.256919374247894,0.0946811070998797,2.09266714823755,9.27330476705775,0.908567576499849,0.217439889831684,0.269049338146811,0.209582626044923,0.132463930961225,0.03125,0.210526315789474,0.479110054347826,0.16796875,2.18359375,2.015625,0.184372797744891,"male"
"401110837_.wav",0.198808723552509,0.0552702161148626,0.18490724117295,0.153572710951526,0.258132854578097,0.104560143626571,1.80525126995439,6.50050406116422,0.912285305035791,0.256632877011056,0.278240574506284,0.198808723552509,0.155903117028952,0.0208333333333333,0.258064516129032,0.69375,0.16015625,1.61328125,1.453125,0.394848712178045,"male"
"401111965_.wav",0.208761125031487,0.0489797778708659,0.211866666666667,0.1694,0.2548,0.0854,1.79611969311702,6.04069100298866,0.895622834738455,0.237122590251395,0.173133333333333,0.208761125031487,0.147943545196194,0.0372093023255814,0.222222222222222,0.538225446428571,0.0703125,1.44921875,1.37890625,0.238396164741774,"male"
"401112113_.wav",0.215666672363891,0.0523872823480839,0.231174377224199,0.175373665480427,0.261067615658363,0.0856939501779359,1.85162329198972,6.66005174026421,0.907704461400849,0.243479059342707,0.266298932384342,0.215666672363891,0.125730129502889,0.0418848167539267,0.266666666666667,0.52109375,0,1.85546875,1.85546875,0.169624060150376,"male"
"401112619_.wav",0.19844302262588,0.0565365620491183,0.217933333333333,0.143733333333333,0.246866666666667,0.103133333333333,1.66770840095642,6.36415227809979,0.914326103060419,0.256699847875991,0.239633333333333,0.19844302262588,0.128283841348696,0.062015503875969,0.195121951219512,0.4111328125,0.21875,0.67578125,0.45703125,0.299145299145299,"male"
"401113439_.wav",0.201058559842984,0.0527540328749558,0.190055248618785,0.163977900552486,0.255469613259668,0.0914917127071823,1.57826208032706,5.14495248874186,0.902909628787257,0.266955645356518,0.259668508287293,0.201058559842984,0.160893114197143,0.115942028985507,0.275862068965517,0.5107421875,0.24609375,0.6171875,0.37109375,0.368421052631579,"male"
"401113521_.wav",0.207301513236024,0.0507362516556664,0.223203995389935,0.16468689973108,0.249773338455628,0.0850864387245486,1.74503374724564,6.53626006734164,0.917043160160029,0.247263025927715,0.249880906646177,0.207301513236024,0.1447681681749,0.0454545454545455,0.275862068965517,0.635044642857143,0.2890625,2,1.7109375,0.145772796457728,"male"
"401113925_.wav",0.206502063982005,0.0482226429127322,0.204633333333333,0.1673,0.251766666666667,0.0844666666666667,1.26134545426821,4.12358567525334,0.909206165887836,0.2193288067459,0.271833333333333,0.206502063982005,0.153810132089098,0.0941176470588235,0.258064516129032,0.481201171875,0.23828125,0.6796875,0.44140625,0.428318584070796,"male"
"401114273_.wav",0.195472074003465,0.0529244387262715,0.187980132450331,0.153443708609272,0.24453642384106,0.0910927152317881,1.49711453185507,5.93326998531295,0.918636446715886,0.232969535087178,0.27976821192053,0.195472074003465,0.139809859762898,0.0879120879120879,0.19047619047619,0.46015625,0.265625,0.5859375,0.3203125,0.354596622889306,"male"
"401115429_.wav",0.213716257541253,0.0467954953293429,0.21984753984754,0.188607068607069,0.252446292446292,0.0638392238392238,1.30246437478387,3.99598983699563,0.909424927255352,0.176828806429302,0.266417186417186,0.213716257541253,0.115600530729891,0.0119047619047619,0.205128205128205,0.698807565789474,0.265625,1.578125,1.3125,0.314600840336134,"male"
"401115949_.wav",0.19999360552886,0.0500202880255392,0.196672,0.1568,0.242592,0.085792,1.16382088319423,3.56089144239014,0.909392387642584,0.228099225630791,0.24304,0.19999360552886,0.140119432568043,0.0567375886524823,0.195121951219512,0.381433823529412,0.2265625,0.58203125,0.35546875,0.433379120879121,"male"
"401117227_.wav",0.203394150314738,0.0501108431864837,0.202746113989637,0.165569948186529,0.247176165803109,0.0816062176165803,1.26257306764505,4.82031286209785,0.918511936376901,0.265030623082116,0.278911917098446,0.203394150314738,0.133692646136765,0.0190930787589499,0.222222222222222,0.47265625,0.296875,0.7578125,0.4609375,0.194915254237288,"male"
"401118329_.wav",0.203398532577928,0.05195021153768,0.216115523465704,0.159306859205776,0.246238267148014,0.0869314079422382,1.23155581142138,4.24327152290777,0.919686033135386,0.345289000134459,0.230469314079422,0.203398532577928,0.129778822904658,0.0089086859688196,0.228571428571429,0.592881944444444,0.23046875,1.46484375,1.234375,0.241437081161579,"male"
"401119599_.wav",0.206632504398653,0.055803905302419,0.222232346241458,0.155353075170843,0.253211845102506,0.0978587699316629,1.51673840819336,5.30367255266712,0.926911203121545,0.394662018622144,0.261503416856492,0.206632504398653,0.120637381611994,0.00829875518672199,0.258064516129032,0.441692073170732,0.203125,0.96875,0.765625,0.200680272108844,"male"
"401120793_.wav",0.212046493606891,0.0468844280609679,0.222245430809399,0.181305483028721,0.247589208006963,0.0662837249782419,0.659437011375107,2.0340896495467,0.919210501420177,0.259716402417697,0.23053089643168,0.212046493606891,0.147188525984462,0.0437158469945355,0.210526315789474,0.49169921875,0.171875,0.65234375,0.48046875,0.342005420054201,"male"
"401122079_.wav",0.203440166609895,0.0551646236602984,0.216091030789826,0.151619812583668,0.254323962516734,0.102704149933066,1.34907797663612,4.69863567105192,0.917490303566109,0.256667478959401,0.272878179384203,0.203440166609895,0.148569039603261,0.0551724137931034,0.275862068965517,0.5234375,0.1875,1.2890625,1.1015625,0.343784994400896,"male"
"401122145_.wav",0.202850346427381,0.0465412353714696,0.204023668639053,0.17396449704142,0.23810650887574,0.0641420118343195,1.73683605453976,8.38898519316349,0.915407156566164,0.244653350013985,0.225562130177515,0.202850346427381,0.148097096903305,0.062015503875969,0.228571428571429,0.528076171875,0.23828125,0.75390625,0.515625,0.32020202020202,"male"
"401122931_.wav",0.226780427563164,0.0438302515389001,0.245482562854826,0.195523114355231,0.263195458231955,0.0676723438767235,2.28130527986658,9.05083985719803,0.870191376237782,0.11343477440855,0.259107866991079,0.226780427563164,0.144065405675684,0.115942028985507,0.19047619047619,0.446001838235294,0.25390625,0.8046875,0.55078125,0.133421985815603,"male"
"401124072_.wav",0.21820715953676,0.0482005686570721,0.231445692883895,0.195685393258427,0.255355805243446,0.0596704119850187,1.93098027369125,7.04543606946562,0.908154742736689,0.212958779484818,0.259445692883895,0.21820715953676,0.133631563068788,0.0650406504065041,0.25,0.463541666666667,0.265625,0.73046875,0.46484375,0.258774097874444,"male"
"401126101_.wav",0.218443499356975,0.0478969903246689,0.237193911317009,0.179563203176704,0.255168762409001,0.0756055592322965,2.14172632078572,8.27267598496231,0.896630532022329,0.258754224431289,0.246829913964262,0.218443499356975,0.130742002767415,0.00965018094089264,0.266666666666667,0.576056985294118,0.25,0.81640625,0.56640625,0.303908045977012,"male"
"401126347_.wav",0.199787479022973,0.0483753818799902,0.202020725388601,0.164300518134715,0.241010362694301,0.0767098445595855,1.48080775017286,5.7603988407586,0.917216318704539,0.253221455465324,0.240466321243523,0.199787479022973,0.132374713541685,0.0142348754448399,0.186046511627907,0.447172619047619,0.234375,0.59765625,0.36328125,0.353763440860215,"male"
"401127171_.wav",0.196110399360131,0.0522725709578933,0.193713646532438,0.155346756152125,0.243042505592841,0.0876957494407159,0.838988334051019,2.82570034784771,0.930987967423283,0.383167214628983,0.261991051454139,0.196110399360131,0.137806915758342,0.04,0.205128205128205,0.535688920454545,0.265625,1.67578125,1.41015625,0.150277008310249,"male"
"401127511_.wav",0.219752190806461,0.0516343913800942,0.23867637326274,0.194943745863666,0.256651224354732,0.0617074784910655,2.24181774512761,8.50159617301381,0.898123269769454,0.294243542923971,0.27536730641959,0.219752190806461,0.119524350720186,0.00908059023836549,0.275862068965517,0.553768382352941,0.21875,1.31640625,1.09765625,0.245551601423488,"male"
"401127585_.wav",0.200774969316608,0.0549979799632684,0.192179226069246,0.153971486761711,0.256476578411405,0.102505091649694,1.69925653877267,6.53524031972741,0.916046386645701,0.29031700463425,0.277576374745417,0.200774969316608,0.148933687629657,0.0963855421686747,0.210526315789474,0.382211538461538,0.18359375,1.6171875,1.43359375,0.136239782016349,"male"
"401128660_.wav",0.197212808392055,0.049384911379886,0.185127860026918,0.162987886944818,0.245800807537012,0.0828129205921938,1.84852328796478,6.75243979425,0.91243176002499,0.27938859274482,0.184468371467026,0.197212808392055,0.159088353361952,0.0860215053763441,0.222222222222222,0.329666940789474,0.08984375,0.66015625,0.5703125,0.150114155251142,"male"
"401129857_.wav",0.207784256882124,0.0529664541290886,0.220404494382022,0.159910112359551,0.253842696629213,0.0939325842696629,1.46491156426679,4.87014446968439,0.923013432371384,0.283611930993197,0.254292134831461,0.207784256882124,0.136158282417392,0.03125,0.275862068965517,0.50707347972973,0.1875,1.8984375,1.7109375,0.11368520010744,"male"
"401131344_.wav",0.199172674945572,0.0553270392090869,0.207272727272727,0.155294117647059,0.250267379679144,0.0949732620320856,1.63709996003366,6.79301685938012,0.922027356469213,0.395870297257002,0.25048128342246,0.199172674945572,0.1341829664396,0.0470588235294118,0.242424242424242,0.858642578125,0.34375,2.76171875,2.41796875,0.248788368336026,"male"
"401131571_.wav",0.206696286090641,0.052483180158088,0.194858934169279,0.163611285266458,0.262269592476489,0.0986583072100314,1.94896489848147,6.78469402228157,0.894712070917452,0.232093674743618,0.180815047021944,0.206696286090641,0.160204866321099,0.0597014925373134,0.25,0.266690340909091,0.15625,0.36328125,0.20703125,0.302785265049416,"male"
"401132597_.wav",0.216718486147673,0.0535853226334193,0.236234887737478,0.195613126079447,0.257029360967185,0.0614162348877375,1.89721595654129,6.29318158996609,0.895449635955031,0.284343750897005,0.265492227979275,0.216718486147673,0.128070621605059,0.102564102564103,0.275862068965517,0.526742788461538,0.234375,1.2890625,1.0546875,0.341358024691358,"male"
"401132769_.wav",0.197364550944647,0.0498086877090149,0.189830508474576,0.163661016949153,0.24271186440678,0.0790508474576271,1.85644225205496,7.70988745979878,0.917244072162855,0.267031141964802,0.173152542372881,0.197364550944647,0.159074142457368,0.1,0.216216216216216,0.465553977272727,0.23046875,0.87890625,0.6484375,0.289790741915029,"male"
"401132792_.wav",0.216685073071167,0.0534656387560816,0.240503778337531,0.169974811083123,0.256490344248531,0.0865155331654072,2.5016747403618,10.0114169395479,0.884896483024547,0.247393681363186,0.255549958018472,0.216685073071167,0.120606119593029,0.023598820058997,0.275862068965517,0.459375,0.26171875,0.62109375,0.359375,0.307453416149068,"male"
"401133607_.wav",0.20698490805897,0.0488561744221654,0.218346388163621,0.179355961705831,0.242715404699739,0.0633594429939077,1.75484215247282,7.48049576145034,0.912406806401466,0.276932262363542,0.238328981723238,0.20698490805897,0.130893337127024,0.0597014925373134,0.242424242424242,0.432552083333333,0.23046875,0.6328125,0.40234375,0.233009708737864,"male"
"401133625_.wav",0.21157210038456,0.056928196456068,0.229965635738832,0.151225658648339,0.260595647193585,0.109369988545246,1.83512828974562,6.51887220490156,0.903617403867111,0.287851770904586,0.265085910652921,0.21157210038456,0.127617724805686,0.0336134453781513,0.19047619047619,0.456868489583333,0.23046875,1.11328125,0.8828125,0.208926510196229,"male"
"401134065_.wav",0.212716278097929,0.0466228252330836,0.21268085106383,0.183489361702128,0.25736170212766,0.073872340425532,1.48379641673789,4.85493989987237,0.904677404156564,0.218738577847391,0.260539007092199,0.212716278097929,0.169163456936355,0.10958904109589,0.228571428571429,0.497532894736842,0.27734375,0.72265625,0.4453125,0.276803118908382,"male"
"401134095_.wav",0.199856572659707,0.0512794446850861,0.191526919682259,0.163848190644307,0.249602824360106,0.0857546337157988,1.7384884145571,7.29100758839259,0.913502781365522,0.256801604427264,0.170520741394528,0.199856572659707,0.127362490377225,0.0333333333333333,0.242424242424242,0.808072916666667,0.23046875,2.32421875,2.09375,0.282649253731343,"male"
"401135347_.wav",0.202213067075809,0.0547067549925252,0.18135231316726,0.158434163701068,0.262313167259786,0.103879003558719,2.6238720200683,12.4223527144668,0.876462313738264,0.16254004939063,0.276512455516014,0.202213067075809,0.162703859387502,0.121212121212121,0.195121951219512,0.575,0.2734375,1.484375,1.2109375,0.273732718894009,"male"
"401135437_.wav",0.189100590235045,0.056361216136395,0.162805429864253,0.145490196078431,0.251915535444947,0.106425339366516,2.08949331585781,8.0957509959539,0.885925058939186,0.212433394283083,0.150558069381599,0.189100590235045,0.145437416330376,0.108108108108108,0.242424242424242,0.493706597222222,0.14453125,0.8515625,0.70703125,0.301267468313292,"male"
"401136081_.wav",0.204747991783106,0.0565490153032814,0.220847953216374,0.165789473684211,0.249298245614035,0.0835087719298245,1.40724065437573,4.57145050261828,0.911492031532651,0.279527871491176,0.240906432748538,0.204747991783106,0.11099450756933,0.0575539568345324,0.129032258064516,0.449424342105263,0.234375,0.65625,0.421875,0.337448559670782,"male"
"401137420_.wav",0.22172554351586,0.0563306414794767,0.250340479192938,0.171778058007566,0.266759142496847,0.0949810844892812,3.21339814713158,14.9691088701252,0.885058299428001,0.279675126750109,0.27858764186633,0.22172554351586,0.148263124316577,0.0254777070063694,0.275862068965517,0.429865056818182,0.23046875,0.7109375,0.48046875,0.331397599690283,"male"
"401138024_.wav",0.198577428201861,0.0556965924166013,0.201376,0.151424,0.24976,0.098336,1.69794557117791,5.85924169789797,0.897067773596581,0.246235153803129,0.155232,0.198577428201861,0.146089429380757,0.0672268907563025,0.177777777777778,0.456112132352941,0.23046875,0.66796875,0.4375,0.379464285714286,"male"
"401138227_.wav",0.202802608183274,0.057348014889737,0.220341588385995,0.142988898377455,0.253697694278395,0.110708795900939,1.72941817777332,6.00817106423408,0.911712312715811,0.235311666660762,0.250708795900939,0.202802608183274,0.13743956390938,0.062015503875969,0.258064516129032,0.554309475806452,0.203125,0.79296875,0.58984375,0.169673441424983,"male"
"401140723_.wav",0.2000956680083,0.05078207912882,0.204114285714286,0.157257142857143,0.244571428571429,0.0873142857142857,0.993510193151723,3.30223562790177,0.923031616070527,0.314052290621637,0.148114285714286,0.2000956680083,0.132777235060537,0.0465116279069767,0.222222222222222,0.490119485294118,0.21484375,0.79296875,0.578125,0.293074324324324,"male"
"401142155_.wav",0.189075725469331,0.0495933383953553,0.17523178807947,0.154834437086093,0.226456953642384,0.0716225165562914,1.85724176837093,7.04003423628623,0.904083433213298,0.271573185076238,0.167582781456954,0.189075725469331,0.153208201551058,0.0567375886524823,0.195121951219512,0.527604166666667,0.296875,0.6796875,0.3828125,0.383381924198251,"male"
"401143199_.wav",0.198375428651681,0.057091424925881,0.176018626309662,0.154179278230501,0.261528909584788,0.107349631354288,2.43731495179188,9.73611241157988,0.893322297207363,0.244649166461969,0.272394256887854,0.198375428651681,0.14597129785704,0.0963855421686747,0.177777777777778,0.582589285714286,0.2421875,2.02734375,1.78515625,0.079611275582443,"male"
"401144352_.wav",0.206226328437136,0.0506868974397463,0.216936936936937,0.167844767844768,0.249147609147609,0.0813028413028413,1.48280438721809,5.06007481797033,0.914949584376344,0.295160148594061,0.254386694386694,0.206226328437136,0.146685832091777,0.062992125984252,0.228571428571429,0.475534539473684,0.203125,2.11328125,1.91015625,0.203897509924215,"male"
"401145639_.wav",0.187456762210674,0.0500063465651539,0.177937219730942,0.149237668161435,0.228520179372197,0.0792825112107623,1.42827000016556,5.48083725289224,0.921542300050923,0.284615312866897,0.153363228699552,0.187456762210674,0.157389487206368,0.103896103896104,0.205128205128205,0.412326388888889,0.12890625,1.0234375,0.89453125,0.408296943231441,"male"
"401145705_.wav",0.206397545707659,0.0461442173274286,0.205638926784902,0.175588904047294,0.245493406093679,0.0699045020463847,1.23551937730696,3.94410039432953,0.917524159537545,0.235255278841118,0.205766257389723,0.206397545707659,0.153348047521219,0.0655737704918033,0.235294117647059,0.641741071428571,0.1796875,2.7265625,2.546875,0.182515337423313,"male"
"401146501_.wav",0.210285167031487,0.0538803093323014,0.230287206266319,0.16059181897302,0.257093124456049,0.0965013054830287,2.14482539832775,8.89566256201121,0.895371347369061,0.160830145535547,0.253925152306353,0.210285167031487,0.128396446115788,0.0303030303030303,0.163265306122449,0.392578125,0.21484375,0.63671875,0.421875,0.36522633744856,"male"
"401146863_.wav",0.198882744162003,0.0478309989933709,0.191271799234368,0.16757124627818,0.241054870267971,0.0734836239897916,2.224416674989,9.21442778652928,0.907157531910491,0.231362604299029,0.191629094002552,0.198882744162003,0.155361896338103,0.0512820512820513,0.266666666666667,0.589591733870968,0.19140625,2.99609375,2.8046875,0.109931802900778,"male"
"401147996_.wav",0.202681369443744,0.0579932448942865,0.206947040498442,0.154828660436137,0.25993769470405,0.105109034267913,2.46321220899046,12.7008495009966,0.922497113952696,0.377456298527807,0.273457943925234,0.202681369443744,0.15080633301593,0.0987654320987654,0.258064516129032,0.747314453125,0.48828125,1.671875,1.18359375,0.237388024516737,"male"
"401149897_.wav",0.191788068474041,0.0497161219326108,0.191771428571429,0.152228571428571,0.232,0.0797714285714286,0.895069821614387,3.14213238598166,0.926590673960715,0.306501277830466,0.178057142857143,0.191788068474041,0.133369144974958,0.0465116279069767,0.242424242424242,0.487821691176471,0.00390625,1.33203125,1.328125,0.251470588235294,"male"
"401150047_.wav",0.201905101635909,0.0492632506682902,0.195408770979968,0.163118570655116,0.249983757444505,0.0868651867893882,2.04546535297763,9.42194763665514,0.907695720017708,0.201044319623741,0.16736329182458,0.201905101635909,0.158220000536605,0.0769230769230769,0.228571428571429,0.4315625,0.1640625,0.65234375,0.48828125,0.255666666666667,"male"
"401151153_.wav",0.206880993023976,0.0507473017052045,0.213268921095008,0.157584541062802,0.254299516908213,0.0967149758454106,1.47213834305638,4.99558279006572,0.903521056952914,0.180126015924067,0.276167471819646,0.206880993023976,0.129171319148358,0.0233918128654971,0.275862068965517,0.6337890625,0.203125,1.375,1.171875,0.346904761904762,"male"
"401151944_.wav",0.209061632876075,0.0539974060674978,0.211849353569421,0.166205733558179,0.261742551995503,0.0955368184373243,2.19634083656578,10.0124403487663,0.914187071448168,0.257403699098656,0.275907813378302,0.209061632876075,0.134255710037134,0.0414507772020725,0.205128205128205,0.787703804347826,0.28515625,2.27734375,1.9921875,0.279458450046685,"male"
"401152097_.wav",0.188498001373336,0.0535262490056211,0.171542012927054,0.147885503231764,0.240960295475531,0.0930747922437673,2.19248077564428,9.8476723517449,0.91632502650788,0.301124475845665,0.149566020313943,0.188498001373336,0.147136900884475,0.108108108108108,0.222222222222222,0.454606681034483,0.15234375,1.1953125,1.04296875,0.219170481342766,"male"
